/Library/Frameworks/Python.framework/Versions/3.6/bin/python3.6 /Users/mark/PycharmProjects/NotMnist/train.py
2017-08-11 07:21:48.073255: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-08-11 07:21:48.073270: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-08-11 07:21:48.073273: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-08-11 07:21:48.073277: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
(200000, 28, 28, 1)
65800	 step, accuracy 89.5%
65900	 step, accuracy 87.5%
66000	 step, accuracy 88.5%
66100	 step, accuracy 88.0%
66200	 step, accuracy 88.0%
66300	 step, accuracy 90.5%
66400	 step, accuracy 88.5%
66500	 step, accuracy 89.0%
66600	 step, accuracy 90.0%
66700	 step, accuracy 90.5%
66800	 step, accuracy 91.5%
Recording Test accuracy: 95.2%
66900	 step, accuracy 87.5%
67000	 step, accuracy 89.0%
67100	 step, accuracy 87.5%
67200	 step, accuracy 89.0%
67300	 step, accuracy 89.5%
67400	 step, accuracy 86.5%
67500	 step, accuracy 89.0%
67600	 step, accuracy 90.0%
67700	 step, accuracy 91.0%
Recording Test accuracy: 95.2%
67800	 step, accuracy 91.5%
Recording Test accuracy: 95.4%
67900	 step, accuracy 87.5%
68000	 step, accuracy 87.0%
68100	 step, accuracy 88.0%
68200	 step, accuracy 89.5%
68300	 step, accuracy 90.0%
68400	 step, accuracy 89.0%
68500	 step, accuracy 88.5%
68600	 step, accuracy 89.5%
68700	 step, accuracy 91.5%
Recording Test accuracy: 95.2%
68800	 step, accuracy 90.5%
68900	 step, accuracy 89.5%
69000	 step, accuracy 85.0%
69100	 step, accuracy 87.5%
69200	 step, accuracy 88.0%
69300	 step, accuracy 91.0%
Recording Test accuracy: 95.5%
69400	 step, accuracy 86.0%
69500	 step, accuracy 89.0%
69600	 step, accuracy 91.0%
Recording Test accuracy: 95.2%
69700	 step, accuracy 91.0%
Recording Test accuracy: 95.2%
69800	 step, accuracy 91.5%
Recording Test accuracy: 95.2%
69900	 step, accuracy 88.5%
70000	 step, accuracy 86.0%
70100	 step, accuracy 89.5%
70200	 step, accuracy 88.0%
70300	 step, accuracy 90.5%
70400	 step, accuracy 88.5%
70500	 step, accuracy 89.5%
70600	 step, accuracy 91.5%
Recording Test accuracy: 95.3%
70700	 step, accuracy 90.5%
70800	 step, accuracy 90.5%
